cve,package,severity,kev,kev_date_added,epss,epss_percentile,exploitdb,exploitdb_ids,commit_links,patch_links,fix_commits,repo_urls,ghsa_ids,introduced_versions,fixed_versions,cvss_base,cvss_vector,cvss_version
CVE-2025-66030,node-forge,Medium,False,,0.00046,0.14346,no,,https://github.com/digitalbazaar/forge/commit/3e0c35ace169cfca529a3e547a7848dc7bf57fdb,,https://github.com/digitalbazaar/forge/commit/3e0c35ace169cfca529a3e547a7848dc7bf57fdb,,,,235ad3e70e4fdfdca4fdeb662dfba6588e2c38bd,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,3.1
CVE-2025-66031,node-forge,High,False,,0.00135,0.33368,no,,https://github.com/digitalbazaar/forge/commit/260425c6167a38aae038697132483b5517b26451,,https://github.com/digitalbazaar/forge/commit/260425c6167a38aae038697132483b5517b26451,,,,235ad3e70e4fdfdca4fdeb662dfba6588e2c38bd,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2025-66400,mdast-util-to-hast,Medium,False,,0.00093,0.26224,no,,https://github.com/syntax-tree/mdast-util-to-hast/commit/6fc783ae6abdeb798fd5a68e7f3f21411dde7403 | https://github.com/syntax-tree/mdast-util-to-hast/commit/ab3a79570a1afbfa7efef5d4a0cd9b5caafbc5d7,,https://github.com/syntax-tree/mdast-util-to-hast/commit/6fc783ae6abdeb798fd5a68e7f3f21411dde7403 | https://github.com/syntax-tree/mdast-util-to-hast/commit/ab3a79570a1afbfa7efef5d4a0cd9b5caafbc5d7,,,6e7208513077b5dc553d9a66a7922907318636e3,174795b21f7757fffb54dd8d5fb4012f4751f791,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,3.1
CVE-2025-68113,altcha-lib,Medium,False,,0.00037,0.11096,no,,https://github.com/altcha-org/altcha-lib-ex/commit/09b2bad466ad0338a5b24245380950ea9918333e | https://github.com/altcha-org/altcha-lib-go/commit/4a5610745ef79895a67bac858b2e4f291c2614b8 | https://github.com/altcha-org/altcha-lib-java/commit/69277651fdd6418ae10bf3a088901506f9c62114 | https://github.com/altcha-org/altcha-lib-php/commit/9e9e70c864a9db960d071c77c778be0c9ff1a4d0 | https://github.com/altcha-org/altcha-lib-rb/commit/4fd7b64cbbfc713f3ca4e066c2dd466e3b8d359b | https://github.com/altcha-org/altcha-lib/commit/cb95d83a8d08e273b6be15e48988e7eaf60d5c08,,https://github.com/altcha-org/altcha-lib-ex/commit/09b2bad466ad0338a5b24245380950ea9918333e | https://github.com/altcha-org/altcha-lib-go/commit/4a5610745ef79895a67bac858b2e4f291c2614b8 | https://github.com/altcha-org/altcha-lib-java/commit/69277651fdd6418ae10bf3a088901506f9c62114 | https://github.com/altcha-org/altcha-lib-php/commit/9e9e70c864a9db960d071c77c778be0c9ff1a4d0 | https://github.com/altcha-org/altcha-lib-rb/commit/4fd7b64cbbfc713f3ca4e066c2dd466e3b8d359b | https://github.com/altcha-org/altcha-lib/commit/cb95d83a8d08e273b6be15e48988e7eaf60d5c08,,,,cb95d83a8d08e273b6be15e48988e7eaf60d5c08 | 28051b3a8f8382eba3310512c99c89af79a62170 | 09b2bad466ad0338a5b24245380950ea9918333e | 4a5610745ef79895a67bac858b2e4f291c2614b8 | 69277651fdd6418ae10bf3a088901506f9c62114 | ff9a12dc52b091fe4c73be9abd472b23736c2bbe | 9e9e70c864a9db960d071c77c778be0c9ff1a4d0 | 4fd7b64cbbfc713f3ca4e066c2dd466e3b8d359b,,,
CVE-2025-68157,webpack,Low,False,,0.0001,0.01027,no,,,,,,,d3868384c37f9d674d1db17a0198393bd213c763,505a5e744fbcf4471ddb534bf1d4aebea9643c1b,,,
CVE-2025-68458,webpack,Low,False,,0.0001,0.01027,no,,,,,,,d3868384c37f9d674d1db17a0198393bd213c763,24e3c2d2c9f8c6d60810302b2ea70ed86e2863dc,,,
CVE-2025-69873,ajv,Medium,False,,0.00019,0.05007,no,,https://github.com/ajv-validator/ajv/pull/2588 | https://github.com/ajv-validator/ajv/pull/2590 | https://github.com/github/advisory-database/pull/6991,,https://github.com/ajv-validator/ajv/pull/2588 | https://github.com/ajv-validator/ajv/pull/2590 | https://github.com/github/advisory-database/pull/6991,,GHSA-2g4f-4pwh-qvx6,,142ce84b807c4fe66e619c22480a28d0e4bd50fa | e3af0a723b4b7ad86eff43be355c706d31e0e915,,,
CVE-2025-7339,on-headers,Low,False,,0.0001,0.01017,no,,https://github.com/jshttp/on-headers/commit/c6e384908c9c6127d18831d16ab0bd96e1231867,,https://github.com/jshttp/on-headers/commit/c6e384908c9c6127d18831d16ab0bd96e1231867,,,,c6e384908c9c6127d18831d16ab0bd96e1231867,,,
CVE-2025-7783,form-data,Critical,False,,0.00076,0.22976,no,,https://github.com/form-data/form-data/commit/3d1723080e6577a66f17f163ecd345a21d8d0fd0,,https://github.com/form-data/form-data/commit/3d1723080e6577a66f17f163ecd345a21d8d0fd0,,,,3d1723080e6577a66f17f163ecd345a21d8d0fd0,,,
CVE-2026-1525,undici,Medium,False,,0.00016,0.03742,no,,,,,,,1cfe0949053aac6267f11b919cee9315a27f1fd6,8873c947271faf1ebc455bdc6158ecbc022ecfa9 | 07a39067a0485c1953196f500d945fe09378a176,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2026-1526,undici,High,False,,0.00018,0.04784,no,,,,,,,1cfe0949053aac6267f11b919cee9315a27f1fd6,8873c947271faf1ebc455bdc6158ecbc022ecfa9 | 07a39067a0485c1953196f500d945fe09378a176,,,
CVE-2026-1527,undici,Medium,False,,9e-05,0.00946,no,,,,,,,1cfe0949053aac6267f11b919cee9315a27f1fd6,8873c947271faf1ebc455bdc6158ecbc022ecfa9 | 07a39067a0485c1953196f500d945fe09378a176,,,
CVE-2026-1528,undici,High,False,,0.00128,0.32332,no,,,,,,,1cfe0949053aac6267f11b919cee9315a27f1fd6,8873c947271faf1ebc455bdc6158ecbc022ecfa9 | 07a39067a0485c1953196f500d945fe09378a176,,,
CVE-2026-22036,undici,Medium,False,,0.0002,0.05386,no,,https://github.com/nodejs/undici/commit/b04e3cbb569c1596f86c108e9b52c79d8475dcb3,,https://github.com/nodejs/undici/commit/b04e3cbb569c1596f86c108e9b52c79d8475dcb3,,,1cfe0949053aac6267f11b919cee9315a27f1fd6,fbc31e21d7e1dffea61166ab7a827f74b6483d26 | 7e5cb2d7468633b48679627061d696a0bb45f651,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2026-2229,undici,High,False,,0.00186,0.40468,no,,,,,,,1cfe0949053aac6267f11b919cee9315a27f1fd6,8873c947271faf1ebc455bdc6158ecbc022ecfa9 | 07a39067a0485c1953196f500d945fe09378a176,,,
CVE-2026-23745,tar,High,False,,7e-05,0.00523,no,,https://github.com/isaacs/node-tar/commit/340eb285b6d986e91969a1170d7fe9b0face405e,,https://github.com/isaacs/node-tar/commit/340eb285b6d986e91969a1170d7fe9b0face405e,,,,03138441b238f48070fb22824b2529c445bc70c7,6.1,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:L/A:N,3.1
CVE-2026-2391,qs,Low,False,,0.00058,0.18462,no,,https://github.com/ljharb/qs/commit/f6a7abff1f13d644db9b05fe4f2c98ada6bf8482,,https://github.com/ljharb/qs/commit/f6a7abff1f13d644db9b05fe4f2c98ada6bf8482,,,125e103b61f2bef245970f5a2a8dceffe5aab59a,bdcf0c7f82387c18ac8fabfccd2f440645cef47b | f6a7abff1f13d644db9b05fe4f2c98ada6bf8482,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2026-23950,tar,High,False,,8e-05,0.00667,no,,https://github.com/isaacs/node-tar/commit/3b1abfae650056edfabcbe0a0df5954d390521e6,,https://github.com/isaacs/node-tar/commit/3b1abfae650056edfabcbe0a0df5954d390521e6,,,,911c886bb170a6ee3db05fd3709221752213ec8a,5.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N,3.1
CVE-2026-24001,diff,Low,False,,0.0002,0.05197,no,,https://github.com/kpdecker/jsdiff/commit/15a1585230748c8ae6f8274c202e0c87309142f5 | https://github.com/kpdecker/jsdiff/pull/649,,https://github.com/kpdecker/jsdiff/commit/15a1585230748c8ae6f8274c202e0c87309142f5 | https://github.com/kpdecker/jsdiff/pull/649,,,e80648d06dd3dd967622dc418bcad821b003ed4a | d358a573dc38fb89dd5ee296805e29f75c932a58 | 84d12ca26ae06631ac70151d75b919d78638c060,13576bfbcc444ce48f71cfd1e08529bd13962411 | b7b6339dea15baa636bebe7092ec1cbabf001dea | f06f3e4cacad5955caf891a8a02c5bb1c954bcb5 | e8bb42240c6adbbcdad7754f37b094081c9e7112,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2026-24116,wasmtime,Medium,False,,7e-05,0.00604,no,,https://github.com/bytecodealliance/wasmtime/commit/728fa07184f8da2a046f48ef9b61f869dce133a6 | https://github.com/bytecodealliance/wasmtime/commit/799585fc362fcb991de147dd1a9f2ba0861ed440 | https://github.com/bytecodealliance/wasmtime/commit/ac92d9bb729ad3a6d93f0724c4c33a0c4a9c0227,,https://github.com/bytecodealliance/wasmtime/commit/728fa07184f8da2a046f48ef9b61f869dce133a6 | https://github.com/bytecodealliance/wasmtime/commit/799585fc362fcb991de147dd1a9f2ba0861ed440 | https://github.com/bytecodealliance/wasmtime/commit/ac92d9bb729ad3a6d93f0724c4c33a0c4a9c0227,,,545407736534daa9cbe3bdb8829ef5744429d5c8 | 7b3d6ae79e9153a2477668062f5622c10333925f,06ef14387760e52371fb68d4b30baf22fd576075 | 390241fbf9736f3698f07cf0b0add73b752fe66c,5.5,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,3.1
CVE-2026-24842,tar,High,False,,0.00018,0.04653,no,,https://github.com/isaacs/node-tar/commit/f4a7aa9bc3d717c987fdf1480ff7a64e87ffdb46,,https://github.com/isaacs/node-tar/commit/f4a7aa9bc3d717c987fdf1480ff7a64e87ffdb46,,,,4a37eb9a1cf1137df4eb70c5c7f849f412ff3cdb,,,
CVE-2026-25541,bytes,Medium,False,,0.00019,0.04803,no,,https://github.com/tokio-rs/bytes/commit/d0293b0e35838123c51ca5dfdf468ecafee4398f,,https://github.com/tokio-rs/bytes/commit/d0293b0e35838123c51ca5dfdf468ecafee4398f,,,b7249149a926f0d5f9f89897853eb7dc7506d27b,417dccdeff249e0c011327de7d92e0d6fbe7cc43,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2026-25547,@isaacs/brace-expansion,High,False,,0.00019,0.05088,no,,,,,,,,dc20357ee74ab18df00d596573764428ede66b3d,,,
CVE-2026-25727,time,Medium,False,,0.00014,0.0234,no,,https://github.com/time-rs/time/commit/1c63dc7985b8fa26bd8c689423cc56b7a03841ee,,https://github.com/time-rs/time/commit/1c63dc7985b8fa26bd8c689423cc56b7a03841ee,,,3ff454351155515b4e4cc15fda8db46eec3ef706,d5144cd2874862d46466c900910cd8577d066019,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,3.1
CVE-2026-2581,undici,Medium,False,,0.00018,0.04293,no,,,,,,,d5607677d444553183b0a637f687d20167427b36,07a39067a0485c1953196f500d945fe09378a176,,,
CVE-2026-26960,tar,High,False,,5e-05,0.00263,no,,https://github.com/isaacs/node-tar/commit/2cb1120bcefe28d7ecc719b41441ade59c52e384 | https://github.com/isaacs/node-tar/commit/d18e4e1f846f4ddddc153b0f536a19c050e7499f,,https://github.com/isaacs/node-tar/commit/2cb1120bcefe28d7ecc719b41441ade59c52e384 | https://github.com/isaacs/node-tar/commit/d18e4e1f846f4ddddc153b0f536a19c050e7499f,,,,6b8eba0ef367ac937e703238daa6df94ae6f823f,7.1,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N,3.1
CVE-2026-26996,minimatch,High,False,,0.00018,0.04658,no,,https://github.com/isaacs/minimatch/commit/2e111f3a79abc00fa73110195de2c0f2351904f5,,https://github.com/isaacs/minimatch/commit/2e111f3a79abc00fa73110195de2c0f2351904f5,,,346685ced5203464bb10fd3d4dfa6964f6102ede,6d7ac34de6979f0b028b34fecd40349cd4dde186,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2026-27119,svelte,Medium,False,,0.00011,0.0123,no,,,,,,,ded13b825d7efcdf064fd65a5aa9e7e61293a48b,8ea33bf7fe86d0d53cbe4104419cda9b4bb0442f,5.4,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,3.1
CVE-2026-27121,svelte,Medium,False,,0.00011,0.01265,no,,,,,,,,8ea33bf7fe86d0d53cbe4104419cda9b4bb0442f,5.4,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,3.1
CVE-2026-27122,svelte,Medium,False,,0.00011,0.0123,no,,,,,,,,8ea33bf7fe86d0d53cbe4104419cda9b4bb0442f,5.4,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,3.1
CVE-2026-27125,svelte,Medium,False,,0.00026,0.07101,no,,https://github.com/sveltejs/svelte/commit/73098bb26c6f06e7fd1b0746d817d2c5ee90755f,,https://github.com/sveltejs/svelte/commit/73098bb26c6f06e7fd1b0746d817d2c5ee90755f,,,,8ea33bf7fe86d0d53cbe4104419cda9b4bb0442f,6.8,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:N,3.1
CVE-2026-27195,wasmtime,Medium,False,,0.0007,0.21569,no,,https://github.com/bytecodealliance/wasmtime/commit/9e51c0d9a240a9613d279c061f82286bd11383fd | https://github.com/bytecodealliance/wasmtime/commit/d86b00736b9ece60b3c81e52f7a7e4cdd9f7d895,,https://github.com/bytecodealliance/wasmtime/commit/9e51c0d9a240a9613d279c061f82286bd11383fd | https://github.com/bytecodealliance/wasmtime/commit/d86b00736b9ece60b3c81e52f7a7e4cdd9f7d895,,,56b81c98a2b4bfea4e7b1d6ac8f2e4196dc83fc1 | 3dda916921536c2b5233ec98315b6d05c793a34b,dc38c5b110862df44e9934ec90dc45e875f18835 | d938a9df47c8e62014c1a12571547411ede6ff5e,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2026-27204,wasmtime,Medium,False,,0.0008,0.23846,no,,https://github.com/bytecodealliance/wasmtime/pull/12599,,https://github.com/bytecodealliance/wasmtime/pull/12599,,,0b195ef5db76c02fb5392ec1418c58bdc5537d41 | 7b3d6ae79e9153a2477668062f5622c10333925f | 3dda916921536c2b5233ec98315b6d05c793a34b,f18f06e6dea00a78c06913061d952b26ed700b92 | f2054e0911f55af50686bee4da39d15308e14aec | dc38c5b110862df44e9934ec90dc45e875f18835 | d938a9df47c8e62014c1a12571547411ede6ff5e,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2026-27572,wasmtime,Medium,False,,0.00028,0.07821,no,,https://github.com/bytecodealliance/wasmtime/commit/301dc7162cca51def19131019af1187f45901c0a,,https://github.com/bytecodealliance/wasmtime/commit/301dc7162cca51def19131019af1187f45901c0a,,,0b195ef5db76c02fb5392ec1418c58bdc5537d41 | 7b3d6ae79e9153a2477668062f5622c10333925f | 3dda916921536c2b5233ec98315b6d05c793a34b,f18f06e6dea00a78c06913061d952b26ed700b92 | f2054e0911f55af50686bee4da39d15308e14aec | dc38c5b110862df44e9934ec90dc45e875f18835 | d938a9df47c8e62014c1a12571547411ede6ff5e,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2026-27606,rollup,High,False,,0.00281,0.51403,no,,https://github.com/rollup/rollup/commit/c60770d7aaf750e512c1b2774989ea4596e660b2 | https://github.com/rollup/rollup/commit/c8cf1f9c48c516285758c1e11f08a54f304fd44e | https://github.com/rollup/rollup/commit/d6dee5e99bb82aac0bee1df4ab9efbde455452c3,,https://github.com/rollup/rollup/commit/c60770d7aaf750e512c1b2774989ea4596e660b2 | https://github.com/rollup/rollup/commit/c8cf1f9c48c516285758c1e11f08a54f304fd44e | https://github.com/rollup/rollup/commit/d6dee5e99bb82aac0bee1df4ab9efbde455452c3,,,d1a825a74af094260d76e01a3c1a8633bf2139a2 | 2f261358c62b4f9e62cb86bf99de8d4ff3668994,d17ae15336a45c3c59b2a4aacac2b14186035d28 | d91d5e11becc2f16d3a493231fb5bf48f74758a9 | ae846957f109690a866cc3e4c073613c338d3476,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2026-27901,svelte,Medium,False,,0.00035,0.10186,no,,https://github.com/sveltejs/svelte/commit/0df5abcae223058ceb95491470372065fb87951d,,https://github.com/sveltejs/svelte/commit/0df5abcae223058ceb95491470372065fb87951d,,,,ed14b499d6ea6821b5e8f81a723164eb8198dfa9,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,3.1
CVE-2026-27903,minimatch,High,False,,0.0002,0.05286,no,,,,,,,346685ced5203464bb10fd3d4dfa6964f6102ede | b95cb1e4404ce374e447b3b1bfde837e74f139bd | 5d20578d5749f53f3413b7ca413e5658d6ab0d05 | ce9e6a4b42eb8a4c39eff1258affa9d37c66101b | 31f61eeaa6c4493f81bf5eb0a146f23e538fdfd7 | fc44f5f9123f534ecbf76af65558eb87d90f1028 | 26d281dc585af91df47cb93844e227e0ee90b7ce,ea94840326c3f40522f1b544bd2303024b0eec35 | 2de496f6d9362dd92460f35ffa6ff8de2907244b | a5f07f4b8de8a068e8fcafd44e7cafc2a8fe7be3 | 6fcf01a77e8a85765609e41be089595a36989e07 | dc3340d6509d25d4bb75258e6d3b4403bb1cd9c3 | e92ae291a1e512f2d7ae13d6797b02315f68a40c | 5970751fa5886750886a59a20de834d54b4e2541 | 00c323b188b704e5d4bc534ecec2268cfa70a32a,,,
CVE-2026-27904,minimatch,High,False,,0.00018,0.04695,no,,,,,,,346685ced5203464bb10fd3d4dfa6964f6102ede | b95cb1e4404ce374e447b3b1bfde837e74f139bd | 5d20578d5749f53f3413b7ca413e5658d6ab0d05 | ce9e6a4b42eb8a4c39eff1258affa9d37c66101b | 31f61eeaa6c4493f81bf5eb0a146f23e538fdfd7 | fc44f5f9123f534ecbf76af65558eb87d90f1028 | 26d281dc585af91df47cb93844e227e0ee90b7ce,ea94840326c3f40522f1b544bd2303024b0eec35 | 2de496f6d9362dd92460f35ffa6ff8de2907244b | a5f07f4b8de8a068e8fcafd44e7cafc2a8fe7be3 | 6fcf01a77e8a85765609e41be089595a36989e07 | dc3340d6509d25d4bb75258e6d3b4403bb1cd9c3 | e92ae291a1e512f2d7ae13d6797b02315f68a40c | 5970751fa5886750886a59a20de834d54b4e2541 | 1a2e084af579731af66c221214e3ca8222c9bf23,,,
CVE-2026-27970,@angular/core,High,False,,0.00048,0.14806,no,,https://github.com/angular/angular/commit/306f367899dfc2e04238fecd3455547b5d54075d | https://github.com/angular/angular/commit/7d58b798c626bb0e4e5f89ca8affdce4f352b232 | https://github.com/angular/angular/commit/b85830953281ff3a1a77bbfe69019d352d509c93 | https://github.com/angular/angular/pull/67183,,https://github.com/angular/angular/commit/306f367899dfc2e04238fecd3455547b5d54075d | https://github.com/angular/angular/commit/7d58b798c626bb0e4e5f89ca8affdce4f352b232 | https://github.com/angular/angular/commit/b85830953281ff3a1a77bbfe69019d352d509c93 | https://github.com/angular/angular/pull/67183,,,bfc2afdb5bf9e668f11ba0a967a5d537e9199b56 | a0ee6bdfe4102357dd231bcf02f5ff4d44fb585c | ab2ee22c3d1a80b7ffe2c74c988dbd2503305b70 | 5537bf802f8eda54ff7572905cf3bb2fc0e0e431,7f33cbeb6c15894b5b64954e207d5caf2d4acf7d | 523c29f622656b3902727e314a3e369ccd6af00b | 043125cc56bdb8666f72aac240dcc8afb6854877 | a55475992b6d479f0205c5e03e6a44f9aa48698e,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,3.1
CVE-2026-28292,simple-git,Critical,False,,0.00096,0.26725,no,,https://github.com/steveukx/git-js/commit/f7042088aa2dac59e3c49a84d7a2f4b26048a257,,https://github.com/steveukx/git-js/commit/f7042088aa2dac59e3c49a84d7a2f4b26048a257,,,e1d66b6469d123d5629383ddc5d089294cc93ea2,6e61c6493142957dd06703ccc1df496b0c0af34e,,,
CVE-2026-29045,hono,High,False,,0.00044,0.13542,no,,https://github.com/honojs/hono/commit/6a0607a929d888893f0c91d92dce2fcfdb3662a3,,https://github.com/honojs/hono/commit/6a0607a929d888893f0c91d92dce2fcfdb3662a3,,,,19d20d23a2921e26c3bbfdb5549fce98b4a39b28,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2026-29063,immutable,High,False,,0.0006,0.18946,no,,,,,,,,c4074256bf48ab372fdad2b3d47db89306a5211e | 485cbe0edf3ca7bb4b9c4a80ac55ba937a291da0 | b37b85568632227751ddc8a16034cacc0f42b652,,,
